1985	1	allareas	allages	len10-11	7.2
1985	1	allareas	allages	len12-13	12.3
1985	1	allareas	allages	len14-15	10.8
1985	1	allareas	allages	len16-17	26.7
1985	1	allareas	allages	len18-19	53.3
1985	1	allareas	allages	len20-21	52
1985	1	allareas	allages	len22-23	95.7
1985	1	allareas	allages	len24-25	117.3
1985	1	allareas	allages	len26-27	132.1
1985	1	allareas	allages	len28-29	155.5
1985	1	allareas	allages	len30-31	133.6
1985	1	allareas	allages	len32-33	179.9
1985	1	allareas	allages	len34-35	173.6
1985	1	allareas	allages	len36-37	238.7
1985	1	allareas	allages	len38-39	191
1985	1	allareas	allages	len40-41	252.8
1985	1	allareas	allages	len42-43	224.3
1985	1	allareas	allages	len44-45	247.6
1985	1	allareas	allages	len46-47	218.4
1985	1	allareas	allages	len48-49	244.8
1985	1	allareas	allages	len50-51	216.8
1985	1	allareas	allages	len52-53	171.2
1985	1	allareas	allages	len54-55	174.7
1985	1	allareas	allages	len56-57	144.6
1985	1	allareas	allages	len58-59	81.7
1985	1	allareas	allages	len60-61	127.6
1985	1	allareas	allages	len62-63	65.9
1985	1	allareas	allages	len64-65	55.5
1985	1	allareas	allages	len66-67	23.8
1985	1	allareas	allages	len68-69	33.8
1985	1	allareas	allages	len70-71	10.7
1985	1	allareas	allages	len72-73	9.2
1985	1	allareas	allages	len74-75	12.4
1985	1	allareas	allages	len76-77	17.9
1985	1	allareas	allages	len78-79	5.1
1985	1	allareas	allages	len80-81	13.4
1985	1	allareas	allages	len82-83	3
1986	1	allareas	allages	len10-11	29
1986	1	allareas	allages	len12-13	26.8
1986	1	allareas	allages	len14-15	28.4
1986	1	allareas	allages	len16-17	24.5
1986	1	allareas	allages	len18-19	23.4
1986	1	allareas	allages	len20-21	36.2
1986	1	allareas	allages	len22-23	32.4
1986	1	allareas	allages	len24-25	88.6
1986	1	allareas	allages	len26-27	107.2
1986	1	allareas	allages	len28-29	113.9
1986	1	allareas	allages	len30-31	95.9
1986	1	allareas	allages	len32-33	149.3
1986	1	allareas	allages	len34-35	158.8
1986	1	allareas	allages	len36-37	179.4
1986	1	allareas	allages	len38-39	169.1
1986	1	allareas	allages	len40-41	221.3
1986	1	allareas	allages	len42-43	199.4
1986	1	allareas	allages	len44-45	253.4
1986	1	allareas	allages	len46-47	223.5
1986	1	allareas	allages	len48-49	194.7
1986	1	allareas	allages	len50-51	168.2
1986	1	allareas	allages	len52-53	128.4
1986	1	allareas	allages	len54-55	154.2
1986	1	allareas	allages	len56-57	121.1
1986	1	allareas	allages	len58-59	118.7
1986	1	allareas	allages	len60-61	105
1986	1	allareas	allages	len62-63	108.9
1986	1	allareas	allages	len64-65	49.4
1986	1	allareas	allages	len66-67	42.4
1986	1	allareas	allages	len68-69	44.7
1986	1	allareas	allages	len70-71	37.2
1986	1	allareas	allages	len72-73	20.1
1986	1	allareas	allages	len74-75	19.6
1986	1	allareas	allages	len76-77	3.6
1986	1	allareas	allages	len78-79	7.6
1986	1	allareas	allages	len82-83	12.7
1986	1	allareas	allages	len84-85	2
1986	1	allareas	allages	len88-89	5.1
1987	1	allareas	allages	len10-11	17.2
