1975	1	allareas	allages	len29-30	804
1975	1	allareas	allages	len31-32	1206
1975	1	allareas	allages	len33-34	4242
1975	1	allareas	allages	len35-36	6564
1975	1	allareas	allages	len37-38	7769
1975	1	allareas	allages	len39-40	17136
1975	1	allareas	allages	len41-42	30161
1975	1	allareas	allages	len43-44	38767
1975	1	allareas	allages	len45-46	50704
1975	1	allareas	allages	len47-48	49275
1975	1	allareas	allages	len49-50	41844
1975	1	allareas	allages	len51-52	16004
1975	1	allareas	allages	len53-54	7986
1975	1	allareas	allages	len55-56	3976
1975	1	allareas	allages	len57-58	110
1975	2	allareas	allages	len29-30	236
1975	2	allareas	allages	len31-32	1191
1975	2	allareas	allages	len33-34	8402
1975	2	allareas	allages	len35-36	26308
1975	2	allareas	allages	len37-38	43882
1975	2	allareas	allages	len39-40	55538
1975	2	allareas	allages	len41-42	53246
1975	2	allareas	allages	len43-44	55654
1975	2	allareas	allages	len45-46	62940
1975	2	allareas	allages	len47-48	68284
1975	2	allareas	allages	len49-50	60874
1975	2	allareas	allages	len51-52	42011
1975	2	allareas	allages	len53-54	24892
1975	2	allareas	allages	len55-56	11745
1975	2	allareas	allages	len57-58	2171
1976	1	allareas	allages	len29-30	865
1976	1	allareas	allages	len31-32	7097
1976	1	allareas	allages	len33-34	13060
1976	1	allareas	allages	len35-36	27899
1976	1	allareas	allages	len37-38	36097
1976	1	allareas	allages	len39-40	59474
1976	1	allareas	allages	len41-42	62495
1976	1	allareas	allages	len43-44	75002
1976	1	allareas	allages	len45-46	77804
1976	1	allareas	allages	len47-48	60594
1976	1	allareas	allages	len49-50	34209
1976	1	allareas	allages	len51-52	19252
1976	1	allareas	allages	len53-54	11495
1976	1	allareas	allages	len55-56	2390
1976	1	allareas	allages	len57-58	907
1976	2	allareas	allages	len27-28	2026
1976	2	allareas	allages	len29-30	7611
1976	2	allareas	allages	len31-32	32400
1976	2	allareas	allages	len33-34	49984
1976	2	allareas	allages	len35-36	79238
1976	2	allareas	allages	len37-38	102834
1976	2	allareas	allages	len39-40	116913
1976	2	allareas	allages	len41-42	136183
1976	2	allareas	allages	len43-44	112356
1976	2	allareas	allages	len45-46	72388
1976	2	allareas	allages	len47-48	34649
1976	2	allareas	allages	len49-50	15727
1976	2	allareas	allages	len51-52	15172
1976	2	allareas	allages	len53-54	4088
1976	2	allareas	allages	len55-56	1513
1976	2	allareas	allages	len57-58	504
1977	1	allareas	allages	len27-28	288
1977	1	allareas	allages	len29-30	5917
1977	1	allareas	allages	len31-32	17099
1977	1	allareas	allages	len33-34	33827
1977	1	allareas	allages	len35-36	47198
1977	1	allareas	allages	len37-38	49028
1977	1	allareas	allages	len39-40	44645
1977	1	allareas	allages	len41-42	61785
1977	1	allareas	allages	len43-44	80992
1977	1	allareas	allages	len45-46	82942
1977	1	allareas	allages	len47-48	52577
1977	1	allareas	allages	len49-50	36755
1977	1	allareas	allages	len51-52	15043
1977	1	allareas	allages	len53-54	4445
1977	1	allareas	allages	len55-56	1691
1977	2	allareas	allages	len25-26	623
1977	2	allareas	allages	len27-28	5179
1977	2	allareas	allages	len29-30	19507
1977	2	allareas	allages	len31-32	101518
1977	2	allareas	allages	len33-34	116977
1977	2	allareas	allages	len35-36	150655
1977	2	allareas	allages	len37-38	93598
1977	2	allareas	allages	len39-40	60008
1977	2	allareas	allages	len41-42	78892
1977	2	allareas	allages	len43-44	58321
1977	2	allareas	allages	len45-46	45640
1977	2	allareas	allages	len47-48	28062
1977	2	allareas	allages	len49-50	11044
1977	2	allareas	allages	len51-52	2766
1977	2	allareas	allages	len53-54	700
1978	1	allareas	allages	len25-26	525
1978	1	allareas	allages	len27-28	6302
1978	1	allareas	allages	len29-30	23499
1978	1	allareas	allages	len31-32	65714
1978	1	allareas	allages	len33-34	100160
1978	1	allareas	allages	len35-36	102750
1978	1	allareas	allages	len37-38	72028
1978	1	allareas	allages	len39-40	41794
1978	1	allareas	allages	len41-42	33171
1978	1	allareas	allages	len43-44	31025
1978	1	allareas	allages	len45-46	22270
1978	1	allareas	allages	len47-48	17202
1978	1	allareas	allages	len49-50	11376
1978	1	allareas	allages	len51-52	3142
1978	1	allareas	allages	len53-54	3071
1978	1	allareas	allages	len55-56	1192
1978	2	allareas	allages	len25-26	2886
1978	2	allareas	allages	len27-28	5793
1978	2	allareas	allages	len29-30	37596
1978	2	allareas	allages	len31-32	92850
1978	2	allareas	allages	len33-34	84013
1978	2	allareas	allages	len35-36	123094
1978	2	allareas	allages	len37-38	87581
1978	2	allareas	allages	len39-40	94553
1978	2	allareas	allages	len41-42	85347
1978	2	allareas	allages	len43-44	105668
1978	2	allareas	allages	len45-46	69329
1978	2	allareas	allages	len47-48	33473
1978	2	allareas	allages	len49-50	28056
1978	2	allareas	allages	len51-52	11260
1978	2	allareas	allages	len53-54	5595
1978	2	allareas	allages	len55-56	1597
1979	1	allareas	allages	len25-26	36249
1979	1	allareas	allages	len27-28	77474
1979	1	allareas	allages	len29-30	128543
1979	1	allareas	allages	len31-32	226848
1979	1	allareas	allages	len33-34	244660
1979	1	allareas	allages	len35-36	136010
1979	1	allareas	allages	len37-38	104238
1979	1	allareas	allages	len39-40	80145
1979	1	allareas	allages	len41-42	89371
1979	1	allareas	allages	len43-44	86200
1979	1	allareas	allages	len45-46	48729
1979	1	allareas	allages	len47-48	36655
1979	1	allareas	allages	len49-50	26011
1979	1	allareas	allages	len51-52	15274
1979	1	allareas	allages	len53-54	8357
1979	1	allareas	allages	len55-56	840
1979	2	allareas	allages	len27-28	2228
1979	2	allareas	allages	len29-30	42070
1979	2	allareas	allages	len31-32	132684
1979	2	allareas	allages	len33-34	192034
1979	2	allareas	allages	len35-36	255074
1979	2	allareas	allages	len37-38	253520
1979	2	allareas	allages	len39-40	285930
1979	2	allareas	allages	len41-42	238951
1979	2	allareas	allages	len43-44	170849
1979	2	allareas	allages	len45-46	143792
1979	2	allareas	allages	len47-48	91902
1979	2	allareas	allages	len49-50	55897
1979	2	allareas	allages	len51-52	31769
1979	2	allareas	allages	len53-54	15192
1979	2	allareas	allages	len55-56	4423
1979	2	allareas	allages	len57-58	324
1980	1	allareas	allages	len23-24	2922
1980	1	allareas	allages	len25-26	11927
1980	1	allareas	allages	len27-28	51605
1980	1	allareas	allages	len29-30	87385
1980	1	allareas	allages	len31-32	83357
1980	1	allareas	allages	len33-34	60056
1980	1	allareas	allages	len35-36	51297
1980	1	allareas	allages	len37-38	41947
1980	1	allareas	allages	len39-40	46417
1980	1	allareas	allages	len41-42	40281
1980	1	allareas	allages	len43-44	32189
1980	1	allareas	allages	len45-46	27203
1980	1	allareas	allages	len47-48	15350
1980	1	allareas	allages	len49-50	9220
