1993	2	allareas	allages	len27-28	324
1994	2	allareas	allages	len27-28	81
1995	2	allareas	allages	len27-28	183
1996	2	allareas	allages	len27-28	46
1997	2	allareas	allages	len27-28	79
1998	2	allareas	allages	len27-28	157
1999	2	allareas	allages	len27-28	149
2000	2	allareas	allages	len27-28	303
2001	2	allareas	allages	len27-28	152
2002	2	allareas	allages	len27-28	173
2003	2	allareas	allages	len27-28	333
2004	2	allareas	allages	len27-28	189
2005	2	allareas	allages	len27-28	427
2006	2	allareas	allages	len27-28	166
2007	2	allareas	allages	len27-28	103
2008	2	allareas	allages	len27-28	281
2009	2	allareas	allages	len27-28	109
2010	2	allareas	allages	len27-28	151
2011	2	allareas	allages	len27-28	31
2012	2	allareas	allages	len27-28	36
2013	2	allareas	allages	len27-28	38
1937	1	allareas	allages	len29-30	1
1956	1	allareas	allages	len29-30	19
1957	1	allareas	allages	len29-30	43
1958	1	allareas	allages	len29-30	31
1961	1	allareas	allages	len29-30	1
1962	1	allareas	allages	len29-30	1
1963	1	allareas	allages	len29-30	3
1965	1	allareas	allages	len29-30	1
1966	1	allareas	allages	len29-30	2
1972	1	allareas	allages	len29-30	3
1973	1	allareas	allages	len29-30	1
1975	1	allareas	allages	len29-30	4
1976	1	allareas	allages	len29-30	45
1977	1	allareas	allages	len29-30	339
1978	1	allareas	allages	len29-30	52
1979	1	allareas	allages	len29-30	169
1980	1	allareas	allages	len29-30	49
1981	1	allareas	allages	len29-30	156
1982	1	allareas	allages	len29-30	65
1983	1	allareas	allages	len29-30	468
1984	1	allareas	allages	len29-30	349
1985	1	allareas	allages	len29-30	77
1986	1	allareas	allages	len29-30	78
1987	1	allareas	allages	len29-30	96
1988	1	allareas	allages	len29-30	239
1989	1	allareas	allages	len29-30	69
1990	1	allareas	allages	len29-30	227
1991	1	allareas	allages	len29-30	43
1992	1	allareas	allages	len29-30	92
1993	1	allareas	allages	len29-30	224
1994	1	allareas	allages	len29-30	918
1995	1	allareas	allages	len29-30	451
1996	1	allareas	allages	len29-30	217
1997	1	allareas	allages	len29-30	137
1998	1	allareas	allages	len29-30	413
1999	1	allareas	allages	len29-30	953
2000	1	allareas	allages	len29-30	1243
2001	1	allareas	allages	len29-30	946
2002	1	allareas	allages	len29-30	650
2003	1	allareas	allages	len29-30	545
2004	1	allareas	allages	len29-30	398
2005	1	allareas	allages	len29-30	1265
2006	1	allareas	allages	len29-30	548
2007	1	allareas	allages	len29-30	429
2008	1	allareas	allages	len29-30	402
2009	1	allareas	allages	len29-30	398
2010	1	allareas	allages	len29-30	328
2011	1	allareas	allages	len29-30	310
2012	1	allareas	allages	len29-30	305
2013	1	allareas	allages	len29-30	269
2014	1	allareas	allages	len29-30	89
1952	2	allareas	allages	len29-30	6
1957	2	allareas	allages	len29-30	33
1961	2	allareas	allages	len29-30	4
1962	2	allareas	allages	len29-30	1
1965	2	allareas	allages	len29-30	3
1972	2	allareas	allages	len29-30	32
1973	2	allareas	allages	len29-30	107
1975	2	allareas	allages	len29-30	30
1976	2	allareas	allages	len29-30	165
1977	2	allareas	allages	len29-30	199
1978	2	allareas	allages	len29-30	172
1979	2	allareas	allages	len29-30	94
1980	2	allareas	allages	len29-30	144
1981	2	allareas	allages	len29-30	196
1982	2	allareas	allages	len29-30	513
1983	2	allareas	allages	len29-30	466
1984	2	allareas	allages	len29-30	396
1985	2	allareas	allages	len29-30	139
1986	2	allareas	allages	len29-30	202
1987	2	allareas	allages	len29-30	112
1988	2	allareas	allages	len29-30	121
1989	2	allareas	allages	len29-30	287
1990	2	allareas	allages	len29-30	303
1991	2	allareas	allages	len29-30	53
1992	2	allareas	allages	len29-30	87
1993	2	allareas	allages	len29-30	925
1994	2	allareas	allages	len29-30	396
1995	2	allareas	allages	len29-30	526
1996	2	allareas	allages	len29-30	197
1997	2	allareas	allages	len29-30	231
1998	2	allareas	allages	len29-30	349
1999	2	allareas	allages	len29-30	624
2000	2	allareas	allages	len29-30	1300
2001	2	allareas	allages	len29-30	627
2002	2	allareas	allages	len29-30	596
2003	2	allareas	allages	len29-30	610
2004	2	allareas	allages	len29-30	415
2005	2	allareas	allages	len29-30	1512
2006	2	allareas	allages	len29-30	788
2007	2	allareas	allages	len29-30	344
2008	2	allareas	allages	len29-30	967
2009	2	allareas	allages	len29-30	367
2010	2	allareas	allages	len29-30	404
2011	2	allareas	allages	len29-30	117
2012	2	allareas	allages	len29-30	227
2013	2	allareas	allages	len29-30	140
1952	1	allareas	allages	len31-32	5
1956	1	allareas	allages	len31-32	48
1957	1	allareas	allages	len31-32	81
1958	1	allareas	allages	len31-32	51
1960	1	allareas	allages	len31-32	3
1961	1	allareas	allages	len31-32	6
1962	1	allareas	allages	len31-32	4
1963	1	allareas	allages	len31-32	5
1965	1	allareas	allages	len31-32	12
1966	1	allareas	allages	len31-32	9
1972	1	allareas	allages	len31-32	7
1973	1	allareas	allages	len31-32	15
1975	1	allareas	allages	len31-32	12
1976	1	allareas	allages	len31-32	84
1977	1	allareas	allages	len31-32	623
1978	1	allareas	allages	len31-32	159
1979	1	allareas	allages	len31-32	384
1980	1	allareas	allages	len31-32	171
1981	1	allareas	allages	len31-32	462
1982	1	allareas	allages	len31-32	346
1983	1	allareas	allages	len31-32	1436
1984	1	allareas	allages	len31-32	778
1985	1	allareas	allages	len31-32	216
1986	1	allareas	allages	len31-32	192
1987	1	allareas	allages	len31-32	221
1988	1	allareas	allages	len31-32	411
1989	1	allareas	allages	len31-32	151
1990	1	allareas	allages	len31-32	536
1991	1	allareas	allages	len31-32	177
1992	1	allareas	allages	len31-32	251
1993	1	allareas	allages	len31-32	330
1994	1	allareas	allages	len31-32	2106
1995	1	allareas	allages	len31-32	1344
1996	1	allareas	allages	len31-32	591
1997	1	allareas	allages	len31-32	734
1998	1	allareas	allages	len31-32	1230
1999	1	allareas	allages	len31-32	2553
2000	1	allareas	allages	len31-32	3984
2001	1	allareas	allages	len31-32	3647
2002	1	allareas	allages	len31-32	2614
2003	1	allareas	allages	len31-32	2489
2004	1	allareas	allages	len31-32	1589
2005	1	allareas	allages	len31-32	2607
2006	1	allareas	allages	len31-32	1649
2007	1	allareas	allages	len31-32	2110
2008	1	allareas	allages	len31-32	1477
2009	1	allareas	allages	len31-32	1833
2010	1	allareas	allages	len31-32	1347
2011	1	allareas	allages	len31-32	1120
2012	1	allareas	allages	len31-32	1114
2013	1	allareas	allages	len31-32	951
2014	1	allareas	allages	len31-32	360
1952	2	allareas	allages	len31-32	17
1957	2	allareas	allages	len31-32	38
1961	2	allareas	allages	len31-32	15
1962	2	allareas	allages	len31-32	3
1965	2	allareas	allages	len31-32	29
1966	2	allareas	allages	len31-32	5
1972	2	allareas	allages	len31-32	83
1973	2	allareas	allages	len31-32	209
1975	2	allareas	allages	len31-32	45
1976	2	allareas	allages	len31-32	351
1977	2	allareas	allages	len31-32	662
1978	2	allareas	allages	len31-32	471
1979	2	allareas	allages	len31-32	280
1980	2	allareas	allages	len31-32	334
1981	2	allareas	allages	len31-32	503
1982	2	allareas	allages	len31-32	1067
1983	2	allareas	allages	len31-32	1218
1984	2	allareas	allages	len31-32	1102
1985	2	allareas	allages	len31-32	348
1986	2	allareas	allages	len31-32	502
1987	2	allareas	allages	len31-32	219
1988	2	allareas	allages	len31-32	303
1989	2	allareas	allages	len31-32	552
1990	2	allareas	allages	len31-32	783
1991	2	allareas	allages	len31-32	179
1992	2	allareas	allages	len31-32	216
1993	2	allareas	allages	len31-32	1289
1994	2	allareas	allages	len31-32	1102
1995	2	allareas	allages	len31-32	1637
1996	2	allareas	allages	len31-32	716
1997	2	allareas	allages	len31-32	1014
1998	2	allareas	allages	len31-32	669
1999	2	allareas	allages	len31-32	1180
2000	2	allareas	allages	len31-32	3355
2001	2	allareas	allages	len31-32	2053
2002	2	allareas	allages	len31-32	2023
2003	2	allareas	allages	len31-32	1404
2004	2	allareas	allages	len31-32	977
2005	2	allareas	allages	len31-32	3455
2006	2	allareas	allages	len31-32	2582
2007	2	allareas	allages	len31-32	1191
2008	2	allareas	allages	len31-32	2186
2009	2	allareas	allages	len31-32	1387
2010	2	allareas	allages	len31-32	1464
2011	2	allareas	allages	len31-32	661
2012	2	allareas	allages	len31-32	764
2013	2	allareas	allages	len31-32	444
1952	1	allareas	allages	len33-34	8
1956	1	allareas	allages	len33-34	66
1957	1	allareas	allages	len33-34	185
1958	1	allareas	allages	len33-34	80
1960	1	allareas	allages	len33-34	29
1961	1	allareas	allages	len33-34	23
1962	1	allareas	allages	len33-34	5
1963	1	allareas	allages	len33-34	35
1965	1	allareas	allages	len33-34	46
1966	1	allareas	allages	len33-34	36
1972	1	allareas	allages	len33-34	28
1973	1	allareas	allages	len33-34	45
1975	1	allareas	allages	len33-34	24
1976	1	allareas	allages	len33-34	145
1977	1	allareas	allages	len33-34	1235
1978	1	allareas	allages	len33-34	321
1979	1	allareas	allages	len33-34	806
1980	1	allareas	allages	len33-34	363
1981	1	allareas	allages	len33-34	981
1982	1	allareas	allages	len33-34	956
1983	1	allareas	allages	len33-34	3084
1984	1	allareas	allages	len33-34	1152
1985	1	allareas	allages	len33-34	526
1986	1	allareas	allages	len33-34	430
1987	1	allareas	allages	len33-34	380
1988	1	allareas	allages	len33-34	855
1989	1	allareas	allages	len33-34	246
1990	1	allareas	allages	len33-34	821
1991	1	allareas	allages	len33-34	427
1992	1	allareas	allages	len33-34	624
1993	1	allareas	allages	len33-34	569
1994	1	allareas	allages	len33-34	2432
1995	1	allareas	allages	len33-34	2297
1996	1	allareas	allages	len33-34	1171
1997	1	allareas	allages	len33-34	2208
1998	1	allareas	allages	len33-34	3250
1999	1	allareas	allages	len33-34	5129
2000	1	allareas	allages	len33-34	6559
2001	1	allareas	allages	len33-34	6360
2002	1	allareas	allages	len33-34	6208
2003	1	allareas	allages	len33-34	5762
2004	1	allareas	allages	len33-34	4160
2005	1	allareas	allages	len33-34	5340
2006	1	allareas	allages	len33-34	3221
2007	1	allareas	allages	len33-34	5079
2008	1	allareas	allages	len33-34	4018
2009	1	allareas	allages	len33-34	5117
2010	1	allareas	allages	len33-34	4051
2011	1	allareas	allages	len33-34	3369
2012	1	allareas	allages	len33-34	4000
2013	1	allareas	allages	len33-34	3170
2014	1	allareas	allages	len33-34	1331
1952	2	allareas	allages	len33-34	21
1957	2	allareas	allages	len33-34	84
1961	2	allareas	allages	len33-34	46
1962	2	allareas	allages	len33-34	10
1965	2	allareas	allages	len33-34	101
1966	2	allareas	allages	len33-34	9
1972	2	allareas	allages	len33-34	173
1973	2	allareas	allages	len33-34	339
1975	2	allareas	allages	len33-34	45
1976	2	allareas	allages	len33-34	630
1977	2	allareas	allages	len33-34	2382
1978	2	allareas	allages	len33-34	1444
1979	2	allareas	allages	len33-34	699
1980	2	allareas	allages	len33-34	807
1981	2	allareas	allages	len33-34	1064
1982	2	allareas	allages	len33-34	2215
1983	2	allareas	allages	len33-34	2748
1984	2	allareas	allages	len33-34	1714
1985	2	allareas	allages	len33-34	720
1986	2	allareas	allages	len33-34	934
1987	2	allareas	allages	len33-34	332
1988	2	allareas	allages	len33-34	689
1989	2	allareas	allages	len33-34	1156
1990	2	allareas	allages	len33-34	1371
1991	2	allareas	allages	len33-34	554
1992	2	allareas	allages	len33-34	561
1993	2	allareas	allages	len33-34	1609
1994	2	allareas	allages	len33-34	1854
1995	2	allareas	allages	len33-34	3160
1996	2	allareas	allages	len33-34	2066
1997	2	allareas	allages	len33-34	2877
1998	2	allareas	allages	len33-34	1375
1999	2	allareas	allages	len33-34	2142
2000	2	allareas	allages	len33-34	5424
2001	2	allareas	allages	len33-34	3497
2002	2	allareas	allages	len33-34	4476
2003	2	allareas	allages	len33-34	2786
2004	2	allareas	allages	len33-34	2064
2005	2	allareas	allages	len33-34	6462
2006	2	allareas	allages	len33-34	5527
2007	2	allareas	allages	len33-34	3048
2008	2	allareas	allages	len33-34	4870
2009	2	allareas	allages	len33-34	3225
2010	2	allareas	allages	len33-34	4430
2011	2	allareas	allages	len33-34	1830
2012	2	allareas	allages	len33-34	2586
2013	2	allareas	allages	len33-34	1444
1952	1	allareas	allages	len35-36	32
1953	1	allareas	allages	len35-36	2
1956	1	allareas	allages	len35-36	117
1957	1	allareas	allages	len35-36	403
1958	1	allareas	allages	len35-36	122
1960	1	allareas	allages	len35-36	47
1961	1	allareas	allages	len35-36	65
1962	1	allareas	allages	len35-36	36
1963	1	allareas	allages	len35-36	72
1965	1	allareas	allages	len35-36	128
1966	1	allareas	allages	len35-36	68
1972	1	allareas	allages	len35-36	32
1973	1	allareas	allages	len35-36	84
1975	1	allareas	allages	len35-36	26
1976	1	allareas	allages	len35-36	140
1977	1	allareas	allages	len35-36	1453
1978	1	allareas	allages	len35-36	499
1979	1	allareas	allages	len35-36	1237
1980	1	allareas	allages	len35-36	547
1981	1	allareas	allages	len35-36	1943
1982	1	allareas	allages	len35-36	1742
1983	1	allareas	allages	len35-36	4086
1984	1	allareas	allages	len35-36	1230
1985	1	allareas	allages	len35-36	742
1986	1	allareas	allages	len35-36	879
1987	1	allareas	allages	len35-36	578
1988	1	allareas	allages	len35-36	1270
1989	1	allareas	allages	len35-36	296
