1980	1	allareas	allages	len23-24	2
1980	1	allareas	allages	len25-26	2
1980	1	allareas	allages	len27-28	4
1980	1	allareas	allages	len29-30	22
1980	1	allareas	allages	len31-32	42
1980	1	allareas	allages	len33-34	298
1980	1	allareas	allages	len35-36	496
1980	1	allareas	allages	len37-38	442
1980	1	allareas	allages	len39-40	368
1980	1	allareas	allages	len41-42	448
1980	1	allareas	allages	len43-44	886
1980	1	allareas	allages	len45-46	1296
1980	1	allareas	allages	len47-48	1104
1980	1	allareas	allages	len49-50	880
1980	1	allareas	allages	len51-52	524
1980	1	allareas	allages	len53-54	332
1980	1	allareas	allages	len55-56	288
1980	1	allareas	allages	len57-58	232
1980	2	allareas	allages	len19-20	2
1980	2	allareas	allages	len21-22	2
1980	2	allareas	allages	len23-24	4
1980	2	allareas	allages	len25-26	8
1980	2	allareas	allages	len27-28	20
1980	2	allareas	allages	len29-30	52
1980	2	allareas	allages	len31-32	22
1980	2	allareas	allages	len33-34	42
1980	2	allareas	allages	len35-36	108
1980	2	allareas	allages	len37-38	100
1980	2	allareas	allages	len39-40	372
1980	2	allareas	allages	len41-42	732
1980	2	allareas	allages	len43-44	1058
1980	2	allareas	allages	len45-46	1930
1980	2	allareas	allages	len47-48	1270
1980	2	allareas	allages	len49-50	986
1980	2	allareas	allages	len51-52	596
1980	2	allareas	allages	len53-54	298
1980	2	allareas	allages	len55-56	302
1980	2	allareas	allages	len57-58	118
1991	1	allareas	allages	len27-28	6
1991	1	allareas	allages	len29-30	4
1991	1	allareas	allages	len31-32	2
1991	1	allareas	allages	len33-34	8
1991	1	allareas	allages	len35-36	14
1991	1	allareas	allages	len37-38	10
1991	1	allareas	allages	len39-40	94
1991	1	allareas	allages	len41-42	154
1991	1	allareas	allages	len43-44	250
1991	1	allareas	allages	len45-46	382
1991	1	allareas	allages	len47-48	378
1991	1	allareas	allages	len49-50	314
1991	1	allareas	allages	len51-52	212
1991	1	allareas	allages	len53-54	166
1991	1	allareas	allages	len55-56	142
1991	1	allareas	allages	len57-58	48
1991	2	allareas	allages	len27-28	2
1991	2	allareas	allages	len33-34	2
1991	2	allareas	allages	len35-36	6
1991	2	allareas	allages	len37-38	6
1991	2	allareas	allages	len39-40	30
1991	2	allareas	allages	len41-42	12
1991	2	allareas	allages	len43-44	18
1991	2	allareas	allages	len45-46	66
1991	2	allareas	allages	len47-48	42
1991	2	allareas	allages	len49-50	54
1991	2	allareas	allages	len51-52	18
1991	2	allareas	allages	len53-54	10
1991	2	allareas	allages	len55-56	10
1991	2	allareas	allages	len57-58	4
1993	1	allareas	allages	len35-36	1
1993	1	allareas	allages	len37-38	6
1993	1	allareas	allages	len39-40	8
1993	1	allareas	allages	len41-42	19
1993	1	allareas	allages	len43-44	49
1993	1	allareas	allages	len45-46	91
1993	1	allareas	allages	len47-48	107
1993	1	allareas	allages	len49-50	61
1993	1	allareas	allages	len51-52	52
