1986	1	allareas	allages	len38-39	2
1986	1	allareas	allages	len40-41	6
1986	1	allareas	allages	len42-43	7
1986	1	allareas	allages	len44-45	10
1986	1	allareas	allages	len46-47	27
1986	1	allareas	allages	len48-49	18
1986	1	allareas	allages	len50-51	35
1986	1	allareas	allages	len52-53	31
1986	1	allareas	allages	len54-55	35
1986	1	allareas	allages	len56-57	33
1986	1	allareas	allages	len58-59	19
1986	1	allareas	allages	len60-61	6
1986	1	allareas	allages	len62-63	6
1986	1	allareas	allages	len64-65	3
1986	1	allareas	allages	len66-67	1
1986	1	allareas	allages	len68-69	5
1986	1	allareas	allages	len70-71	1
1986	1	allareas	allages	len74-75	1
1986	1	allareas	allages	len84-85	1
1986	4	allareas	allages	len38-39	1
1986	4	allareas	allages	len40-41	5
1986	4	allareas	allages	len42-43	7
1986	4	allareas	allages	len44-45	17
1986	4	allareas	allages	len46-47	30
1986	4	allareas	allages	len48-49	20
1986	4	allareas	allages	len50-51	28
1986	4	allareas	allages	len52-53	28
1986	4	allareas	allages	len54-55	23
1986	4	allareas	allages	len56-57	31
1986	4	allareas	allages	len58-59	14
1986	4	allareas	allages	len60-61	20
1986	4	allareas	allages	len62-63	10
1986	4	allareas	allages	len64-65	4
1986	4	allareas	allages	len66-67	9
1986	4	allareas	allages	len68-69	6
1986	4	allareas	allages	len70-71	2
1986	4	allareas	allages	len72-73	2
1986	4	allareas	allages	len74-75	2
1986	4	allareas	allages	len78-79	1
1986	4	allareas	allages	len80-81	5
1986	4	allareas	allages	len82-83	1
1986	4	allareas	allages	len86-87	1
1986	4	allareas	allages	len88-89	1
1986	4	allareas	allages	len90-91	1
1986	4	allareas	allages	len92-93	1
1987	1	allareas	allages	len36-37	2
1987	1	allareas	allages	len38-39	2
1987	1	allareas	allages	len40-41	2
1987	1	allareas	allages	len42-43	5
1987	1	allareas	allages	len44-45	21
1987	1	allareas	allages	len46-47	27
1987	1	allareas	allages	len48-49	22
1987	1	allareas	allages	len50-51	34
1987	1	allareas	allages	len52-53	39
1987	1	allareas	allages	len54-55	36
1987	1	allareas	allages	len56-57	39
1987	1	allareas	allages	len58-59	23
1987	1	allareas	allages	len60-61	18
1987	1	allareas	allages	len62-63	15
1987	1	allareas	allages	len64-65	13
1987	1	allareas	allages	len66-67	8
1987	1	allareas	allages	len68-69	4
1987	1	allareas	allages	len70-71	3
1987	1	allareas	allages	len72-73	1
1987	1	allareas	allages	len74-75	1
1987	4	allareas	allages	len36-37	1
1987	4	allareas	allages	len38-39	2
1987	4	allareas	allages	len40-41	5
1987	4	allareas	allages	len42-43	13
1987	4	allareas	allages	len44-45	15
1987	4	allareas	allages	len46-47	27
1987	4	allareas	allages	len48-49	51
1987	4	allareas	allages	len50-51	58
1987	4	allareas	allages	len52-53	55
1987	4	allareas	allages	len54-55	44
1987	4	allareas	allages	len56-57	51
1987	4	allareas	allages	len58-59	32
1987	4	allareas	allages	len60-61	22
1987	4	allareas	allages	len62-63	25
1987	4	allareas	allages	len64-65	19
1987	4	allareas	allages	len66-67	16
1987	4	allareas	allages	len68-69	6
1987	4	allareas	allages	len70-71	7
1987	4	allareas	allages	len72-73	3
1987	4	allareas	allages	len74-75	3
1987	4	allareas	allages	len76-77	1
1987	4	allareas	allages	len80-81	1
1987	4	allareas	allages	len84-85	1
1987	4	allareas	allages	len90-91	1
1991	1	allareas	allages	len48-49	5
1991	1	allareas	allages	len50-51	11
1991	1	allareas	allages	len52-53	11
1991	1	allareas	allages	len54-55	9
1991	1	allareas	allages	len56-57	18
1991	1	allareas	allages	len58-59	24
1991	1	allareas	allages	len60-61	17
1991	1	allareas	allages	len62-63	21
1991	1	allareas	allages	len64-65	24
1991	1	allareas	allages	len66-67	16
1991	1	allareas	allages	len68-69	17
1991	1	allareas	allages	len70-71	12
1991	1	allareas	allages	len72-73	7
1991	1	allareas	allages	len74-75	9
1991	1	allareas	allages	len76-77	4
1991	1	allareas	allages	len78-79	3
1991	1	allareas	allages	len80-81	2
1991	1	allareas	allages	len84-85	2
1991	2	allareas	allages	len44-45	6
1991	2	allareas	allages	len46-47	6
1991	2	allareas	allages	len48-49	6
1991	2	allareas	allages	len50-51	10
1991	2	allareas	allages	len52-53	14
1991	2	allareas	allages	len54-55	13
1991	2	allareas	allages	len56-57	20
1991	2	allareas	allages	len58-59	13
1991	2	allareas	allages	len60-61	21
1991	2	allareas	allages	len62-63	11
1991	2	allareas	allages	len64-65	13
1991	2	allareas	allages	len66-67	17
1991	2	allareas	allages	len68-69	13
1991	2	allareas	allages	len70-71	12
1991	2	allareas	allages	len72-73	3
1991	2	allareas	allages	len74-75	9
1991	2	allareas	allages	len76-77	7
1991	2	allareas	allages	len78-79	4
1991	2	allareas	allages	len80-81	2
1991	2	allareas	allages	len84-85	4
1991	2	allareas	allages	len86-87	1
1991	2	allareas	allages	len90-91	1
1991	2	allareas	allages	len92-93	1
1991	2	allareas	allages	len94-95	1
1991	3	allareas	allages	len44-45	1
1991	3	allareas	allages	len46-47	2
1991	3	allareas	allages	len48-49	2
1991	3	allareas	allages	len50-51	7
1991	3	allareas	allages	len52-53	16
1991	3	allareas	allages	len54-55	9
1991	3	allareas	allages	len56-57	24
1991	3	allareas	allages	len58-59	19
1991	3	allareas	allages	len60-61	18
1991	3	allareas	allages	len62-63	23
1991	3	allareas	allages	len64-65	18
1991	3	allareas	allages	len66-67	21
1991	3	allareas	allages	len68-69	9
1991	3	allareas	allages	len70-71	19
1991	3	allareas	allages	len72-73	10
1991	3	allareas	allages	len74-75	13
1991	3	allareas	allages	len76-77	10
1991	3	allareas	allages	len78-79	8
1991	3	allareas	allages	len80-81	7
1991	3	allareas	allages	len82-83	2
1991	3	allareas	allages	len86-87	1
1991	3	allareas	allages	len88-89	1
1991	4	allareas	allages	len36-37	1
1991	4	allareas	allages	len38-39	2
1991	4	allareas	allages	len40-41	1
