4.5 0.001000000
5.0 0.001000000
5.5 0.001000000
6.0 0.001471429
6.5 0.001955326
7.0 0.002177903
7.5 0.002930013
8.0 0.003308559
8.5 0.004029095
9.0 0.004791511
9.5 0.005470326
10.0 0.006555789
10.5 0.007742318
11.0 0.008989389
11.5 0.010060725
12.0 0.011242742
12.5 0.012264506
13.0 0.013390542
13.5 0.014670068
14.0 0.016143890
14.5 0.017647919
15.0 0.019717042
15.5 0.021855072
16.0 0.024947368
16.5 0.030000000
17.0 0.028000000
